"Appointment is made of the first General Authority born outside of the U.S., John Gould. Born in Canada, he is ordained to the First Council of Seventy. At this conference Smith honorably releases five members of the First Council of Seventy because they had previously been ordained high priests. Brigham Young would later preach that this was the only uninspired decision he ever witnessed Smith perform in the church.",1837-04-06,1837-04-06
The Panic of 1837 begins in New York; banks stop payments in Ohio by 17 May.,1837-05-01,1837-05-01
"Parley P. Pratt, greatly disillusioned by economic problems, writes a harshly critical letter to Joseph Smith for which he later apologizes.",1837-05-27,1837-05-27
"Apostles Orson Pratt and Lyman E. Johnson accuse Smith of lying, financial fraud, and extortion. The Kirtland High Council receives formal accusations against counselors Rigdon and Frederick G. Williams, apostles Parley P. Pratt and Lyman E. Johnson, Smith’s private secretary, Warren Parrish, and Book of Mormon witness David Whitmer. This is the beginning of an apostasy which would overwhelm church headquarters and causes its abandonment by Smith seven months later.",1837-05-29,1837-05-29
"Frederick G. Williams, David Whitmer, Parley P. Pratt, Lyman E. Johnson, and Warren Parrish are called to a church court, but it closes in confusion when Rigdon, Cowdery, and Williams leave. Johnson and Orson Pratt charge Joseph Jr. with misrepresentation and extortion. Dissidents meet in temple, declare that Joseph Jr. is a fallen prophet, and want to replace him with Whitmer.",1837-05-29,1837-05-29
"The Latter Day Saints’ Messenger and Advocate comments about the Eleusinian mysteries, which the American edition of the Encyclopaedia Britannica and other sources in 1837 describe as being revealed by God from the beginning of the world and passed on to worthy initiates through washings and anointings, a new name and garment, vows of non-disclosure, lesser and greater rituals, presentation through drama, an oath of chastity, designation as prophets, priests, and kings, emphasis on attaining godhood, and a heavenly ascent past various guards to whom departed spirits must give magical passwords.",1837-06-01,1837-06-01
"Joseph sets Heber C. Kimball apart as president of the British Mission; seven of the Twelve leave from New York 1 July. Perhaps about this time, Joseph Jr. accuses Parrish of stealing $25,000. When Frederick G. Williams, as justice of the peace, refuses to give him a search warrant, Joseph drops him from the First Presidency.",1837-06-01,1837-06-01
"Perhaps on this date, at a meeting in the temple, Warren Parrish tries to drag Joseph Sr. from the stand, while John Boynton threatens to stab William Smith. Lucy says Joseph is in Cleveland; no trip to Cleveland is recorded in his history.",1837-06-04,1837-06-04
"At Smith’s trial for conspiracy to commit murder of Grandison Newell, Apostles Orson Hyde and Luke S. Johnson acknowledge that “Smith seemed much excited and declared that Newell should be put out of the way, or where the crows could not find him; he said destroying Newell would be justifiable in the sight of God, that it was the will of God, &c.” Hyde and Johnson insist that Smith is “tender-hearted,” and the court acquits him because the prophet’s statements do not constitute conspiracy.",1837-06-05,1837-06-05
Joseph Jr. is bedfast with an unspecified illness.,1837-06-12,1837-06-15
"Apostles Young, Kimball, Hyde, and others leave for the first mission to Europe (England).",1837-06-13,1837-06-13
"Joseph Jr. resigns from the Kirtland Safety Society, leaving its management to Warren Parrish and Frederick G. Williams. by 7 July 1837",1837-07-07,1837-07-07
"Newspapers report that Sarah Kingsley Cleveland had been jailed for passing $390 in notes of the Kirtland Safety Anti-Banking Society, the first Mormon woman to be imprisoned.",1837-07-17,1837-07-17
"Smith dictates a revelation to the Quorum of Twelve’s president concerning Smith: “the keys which I have given unto him, and also to you, shall not be taken from him till I come.”",1837-07-23,1837-07-23
D&C Section 112 Revealed,1837-07-23,1837-07-23
"Joseph leaves for Canada, is stopped at Painesville by writs and lawsuits, then leaves by night on 28 July.",1837-07-27,1837-07-27
"Eleven days after the apostles arrive at Liverpool, England, they baptize nine converts in the Ribble River near Preston. These are the first convert baptisms outside of North America.",1837-07-30,1837-07-30
Joseph Jr. returns to Kirtland. late Aug 1837.,1837-08-01,1837-08-01
The Messenger and Advocate stops publication with this issue but contains a prospectus for the Elders' Journal.,1837-08-01,1837-08-01
"Parley P. Pratt publishes the first proselytizing pamphlet, A Voice of Warning and Instruction to All People, after having published two non-proselytizing LDS pamphlets in 1835.",1837-09-01,1837-09-01
Visits Missouri,1837-09-01,1837-12-31
"At a conference at Kirtland, Frederick G. Williams is not sustained as counselor. Oliver Cowdery, Joseph Smith Sr., Hyrum, and Uncle John Smith are introduced as assistant counselors and unanimously sustained. Not sustained as apostles are Luke S. Johnson, Lyman E. Johnson, and John F. Boynton.",1837-09-03,1837-09-03
"At a meeting in the Kirtland temple, Luke and Lyman Johnson, John Boynton, and John P. Greene confess and are returned to their offices.",1837-09-10,1837-09-10
109 missionaries are called from Kirtland.,1837-09-17,1837-09-17
"Joseph, Sidney Rigdon, William Smith, and Vinson Knight leave for Missouri, arriving at Far West about 1 November 1837.",1837-09-27,1837-09-27
"The Elders' Journal prints its first issue, is suspended when the press is burned in December 1837, and resumes publication in Far West in July 1838.",1837-10-01,1837-10-01
"Sarah, sixth child and fourth daughter of Hyrum and Jerusha Smith, is born.",1837-10-02,1837-10-02
Jerusha Barden Smith dies at Kirtland.,1837-10-13,1837-10-13
Twenty-two Mormons were disfellowshipped at church headquarters in Kirtland for “uniting with the world [non-Mormons] in a dance…”,1837-10-22,1837-10-22
"An appeals court confirms the conviction and $1,000 fine each of Smith and Rigdon for operating an illegal bank.",1837-10-24,1837-10-24
"The First Presidency ordains Isaac Morley a stake patriarch in Missouri. Although the president of the Quorum of Twelve is present, he is not invited to join in the ordination since apostles in the 1830s are not authorized to function in stakes or to ordain stake patriarchs.",1837-11-07,1837-11-07
"At a Far West conference where Joseph Jr. presides, Frederick G. Williams is replaced by Hyrum. David Whitmer is reluctantly accepted as stake president, while John Whitmer and William Phelps are sustained after confession.",1837-11-07,1837-11-07
Joseph Jr. leaves Far West for Kirtland.,1837-11-10,1837-11-10
Dissenters expelled from Church,1837-12-01,1837-12-01
"Bishop Edward Partridge and counselors officially define tithing as 2 percent of the net worth of each Mormon after deducting debts. An 1838 revelation would define tithing as a donation of all surplus property at conversion and a tenth of annual income thereafter. By 1843 the initial donation would be reduced to one-tenth of net worth.
",1837-12-07,1837-12-07
"Joseph Jr. arrives at Kirtland. The dissident movement, calling itself the ""old standard"" and organized as the ""Church of Christ,"" is at its height in Kirtland. Public declarations against Joseph are made by Oliver Cowdery, John Whitmer, David Whitmer, John Boynton, and Warren Parrish.",1837-12-10,1837-12-10
Armed dissenters seized the Kirtland Temple and forced Apostle Brigham Young to flee for his life. Young had been acting as self-appointed bodyguard for Joseph Smith.,1837-12-22,1837-12-22
Hyrum Smith marries Mary Fielding Smith.,1837-12-24,1837-12-24
JS marriage to Lucinda Pendleton (Morgan Harris),1838-01-01,1839-01-01
"John Smith, an assistant counselor in the First Presidency, reports the excommunication of dozens of dissenters at Kirtland during the last week of December, including Book of Mormon witness Martin Harris.",1838-01-01,1838-01-01
Two militia companies of Mormons are organized under Alexander Doniphan in Caldwell County and Hiram G. Parks in Daviess County.,1838-01-01,1838-01-01
"At a conference in Far West, the Saints reject David Whitmer, John Whitmer, and W. W. Phelps as the local presidency; then the high council excommunicates Phelps and John Whitmer.",1838-01-05,1838-01-05
"At a meeting in the home of Joseph Sr. and Lucy, Joseph Jr. gives instructions to the brethren, then assures them that his life is safe for five more years (1843).",1838-01-11,1838-01-11
"Smith and Rigdon flee Kirtland to escape law suits. Before leaving, the prophet dictates a revelation “concerning the trying of the First Presidency” which requires three unimpeachable witnesses and ratification of the decision by a majority of the church’s stakes.",1838-01-12,1838-01-12
"A warrant is issued for Joseph Jr. for fraud. He flees toward Missouri with Sidney Rigdon by night. They wait at Norton, Ohio, for their families.",1838-01-12,1838-01-12
Luke Johnson arrests Joseph Sr. for performing a marriage without proper authority but also helps him escape. Joseph Sr. hides at Oliver Snow's for two or three weeks.,1838-01-13,1838-01-13
"In Dublin, Indiana, Joseph Jr. stays nine days with Brigham Young, who had fled from Kirtland on 22 December. They chop wood to earn money.",1838-01-16,1838-01-16
"Smith’s disaffected private secretary accuses him of trying to create “a system of hereditary tyranny.” By his death Smith had made general authorities of his father, his brothers Hyrum and William, his uncle John Smith, and his first cousin George A. Smith.",1838-02-05,1838-02-05
"A general assembly at Far West rejects David Whitmer, John Whitmer, and W. W. Phelps for Word of Wisdom violations and for profiteering from land sales.",1838-02-05,1838-02-05
"Joseph Sr. continues his underground existence at Brother Taylor's at New Portage, Ohio, then with Edwin D. Woolley.",1838-02-07,1838-02-07
Sophronia Smith Stoddard marries William McCleary at Kirtland.,1838-02-11,1838-02-11
D&C Section 113 Revealed,1838-03-01,1838-03-01
Arrives at Far West,1838-03-14,1838-03-14
Joseph Jr. and Emma arrive at Far West.,1838-03-14,1838-03-14
Samuel Smith and his family arrive at Far West. Mary is four and a half months pregnant.,1838-03-17,1838-03-17
Sidney Rigdon and his family arrive at Far West.,1838-04-04,1838-04-04
"The high council at Far West, Missouri (now LDS headquarters) excommunicates Cowdery, David Whitmer, and Lyman E. Johnson.",1838-04-11,1838-04-13
D&C Section 114 Revealed,1838-04-11,1838-04-11
Oliver Cowdery is excommunicated by the Far West high council.,1838-04-11,1838-04-13
"Second counselor Frederick G. Williams testifies that Cowdery knew a Mormon who could counterfeit coins. Smith and first counselor Rigdon say Cowdery left Kirtland because he was about to be indicted for manufacturing counterfeit money. In private correspondence, Cowdery would insist that these were conscious lies that LDS leaders should retract, but he also accepted rebaptism a decade later without such retraction.",1838-04-12,1838-04-12
